id,status,rawText,description,message,settledAt,createdAt,transactionType,currencyCode,value,valueInBaseUnits,cardNumberSuffix,parentCategory,category,cardPurchaseMethod
c6e0b5f3-c643-4c1f-94ad-eeb2c6b67a24,SETTLED,"299 RUNDLE STREET PT, ADELAIDE",The Stag Public House,,2024-10-30T02:18:47+11:00,2024-10-25T17:28:30+11:00,Purchase,AUD,-6.06,-606,5160,good-life,pubs-and-bars,
c6e0b5f3-c643-4c1f-94ad-eeb2c6b67a24,HELD,299 RUNDLE STREET PT   ADELAID,The Stag Public House,,,2024-10-25T17:28:30+11:00,,AUD,-6.06,-606,5160.0,good-life,pubs-and-bars,
70b970e5-0897-43a5-90e2-13b3c5005ac2,SETTLED,"DULWICH BAKERY, UNLEY",Dulwich Bakery,,2024-10-26T05:38:20+11:00,2024-10-25T14:10:30+11:00,Purchase,AUD,-6.77,-677,5160,good-life,restaurants-and-cafes,
70b970e5-0897-43a5-90e2-13b3c5005ac2,SETTLED,"DULWICH BAKERY, UNLEY",Dulwich Bakery,,2024-10-26T05:38:20+11:00,2024-10-25T14:10:30+11:00,Purchase,AUD,-6.77,-677,5160.0,good-life,restaurants-and-cafes,
f42d9870-2a19-4896-b1d0-172728715c26,SETTLED,BUPA AUSTRALIA      0355337724,Bupa,,2024-10-25T14:10:30+11:00,2024-10-25T14:10:30+11:00,Direct Debit,AUD,-102.68,-10268,,personal,health-and-medical,
f42d9870-2a19-4896-b1d0-172728715c26,SETTLED,BUPA AUSTRALIA      0355337724,Bupa,,2024-10-25T14:10:30+11:00,2024-10-25T14:10:30+11:00,Direct Debit,AUD,-102.68,-10268,,personal,health-and-medical,
7f898656-f3e6-4778-bd8b-34f86d9839a0,SETTLED,"BOOST PREPAID RECHAR,MELBOURNE",Boost Mobile,,2024-10-27T03:19:32+11:00,2024-10-25T06:30:58+11:00,Purchase,AUD,-39.0,-3900,5160.0,personal,mobile-phone,
7f898656-f3e6-4778-bd8b-34f86d9839a0,SETTLED,"BOOST PREPAID RECHAR,MELBOURNE",Boost Mobile,,2024-10-27T03:19:32+11:00,2024-10-25T06:30:58+11:00,Purchase,AUD,-39.00,-3900,5160,personal,mobile-phone,
d04debc9-425e-46d7-9988-03978a659b4f,SETTLED,"RUNDLE MALL FOODLAND, ADELAIDE",Foodland,,2024-10-25T06:30:58+11:00,2024-10-24T14:32:26+11:00,Purchase,AUD,-2.89,-289,5160.0,home,groceries,
d04debc9-425e-46d7-9988-03978a659b4f,SETTLED,"RUNDLE MALL FOODLAND, ADELAIDE",Foodland,,2024-10-25T06:30:58+11:00,2024-10-24T14:32:26+11:00,Purchase,AUD,-2.89,-289,5160,home,groceries,
bd51f100-19ef-4e9d-adcd-57e69a732ba7,SETTLED,,Joe Widdrington,Water,2024-10-24T11:00:51+11:00,2024-10-24T11:00:51+11:00,Payment,AUD,-56.54,-5654,,home,utilities,
bd51f100-19ef-4e9d-adcd-57e69a732ba7,SETTLED,,Joe Widdrington,Water,2024-10-24T11:00:51+11:00,2024-10-24T11:00:51+11:00,Payment,AUD,-56.54,-5654,,home,utilities,
1358d28a-1559-4d46-91ad-d45aad5bbf0a,SETTLED,,Joe Widdrington,Colombo accom,2024-10-24T11:00:33+11:00,2024-10-24T11:00:33+11:00,Payment,AUD,-53.15,-5315,,good-life,holidays-and-travel,
1358d28a-1559-4d46-91ad-d45aad5bbf0a,SETTLED,,Joe Widdrington,Colombo accom,2024-10-24T11:00:33+11:00,2024-10-24T11:00:33+11:00,Payment,AUD,-53.15,-5315,,good-life,holidays-and-travel,
797fd4af-4c93-467c-b29c-68efcc3fcb09,SETTLED,,Transfer to Spending,,2024-10-23T19:07:23+11:00,2024-10-23T19:07:23+11:00,Transfer,AUD,-200.00,-20000,,,,
797fd4af-4c93-467c-b29c-68efcc3fcb09,SETTLED,,Transfer to Spending,,2024-10-23T19:07:23+11:00,2024-10-23T19:07:23+11:00,Transfer,AUD,-200.0,-20000,,,,
8484fe55-54d8-4677-bd40-96f31cfb1159,SETTLED,,Transfer from Savings,,2024-10-23T19:07:23+11:00,2024-10-23T19:07:23+11:00,Transfer,AUD,200.00,20000,,,,
8484fe55-54d8-4677-bd40-96f31cfb1159,SETTLED,,Transfer from Savings,,2024-10-23T19:07:23+11:00,2024-10-23T19:07:23+11:00,Transfer,AUD,200.0,20000,,,,
01e2f911-ac1e-4554-befa-a5576f13152b,SETTLED,,Transfer from Savings,,2024-10-23T19:07:17+11:00,2024-10-23T19:07:17+11:00,Transfer,AUD,200.0,20000,,,,
01e2f911-ac1e-4554-befa-a5576f13152b,SETTLED,,Transfer from Savings,,2024-10-23T19:07:17+11:00,2024-10-23T19:07:17+11:00,Transfer,AUD,200.00,20000,,,,
d2577a36-6bc4-4eb1-8dea-0b74c7f43d43,SETTLED,,Transfer to Spending,,2024-10-23T19:07:16+11:00,2024-10-23T19:07:16+11:00,Transfer,AUD,-200.0,-20000,,,,
d2577a36-6bc4-4eb1-8dea-0b74c7f43d43,SETTLED,,Transfer to Spending,,2024-10-23T19:07:16+11:00,2024-10-23T19:07:16+11:00,Transfer,AUD,-200.00,-20000,,,,
489c41f0-ae7f-410f-b817-0770e4b75830,SETTLED,,Transfer from Spending,,2024-10-23T19:06:55+11:00,2024-10-23T19:06:55+11:00,Transfer,AUD,2972.46,297246,,,,
489c41f0-ae7f-410f-b817-0770e4b75830,SETTLED,,Transfer from Spending,,2024-10-23T19:06:55+11:00,2024-10-23T19:06:55+11:00,Transfer,AUD,2972.46,297246,,,,
a632c872-a16b-4ef8-932a-cdd864bc2d2c,SETTLED,,Transfer to Savings,,2024-10-23T19:06:54+11:00,2024-10-23T19:06:54+11:00,Transfer,AUD,-2972.46,-297246,,,,
a632c872-a16b-4ef8-932a-cdd864bc2d2c,SETTLED,,Transfer to Savings,,2024-10-23T19:06:54+11:00,2024-10-23T19:06:54+11:00,Transfer,AUD,-2972.46,-297246,,,,
3bb1f0d6-b28b-4919-880a-46ad46aa8212,SETTLED,REGENCO PTY LT,RegenCo,RegenCo Wages,2024-10-23T19:06:51+11:00,2024-10-23T19:06:51+11:00,Direct Credit,AUD,2972.46,297246,,,,
3bb1f0d6-b28b-4919-880a-46ad46aa8212,SETTLED,REGENCO PTY LT,RegenCo,RegenCo Wages,2024-10-23T19:06:51+11:00,2024-10-23T19:06:51+11:00,Direct Credit,AUD,2972.46,297246,,,,
d87087ce-4cc6-46a1-89cc-e560b3dc5a61,SETTLED,,Joe Widdrington,Hello Fresh,2024-10-23T12:30:41+11:00,2024-10-23T12:30:41+11:00,Payment,AUD,-69.33,-6933,,home,groceries,
d87087ce-4cc6-46a1-89cc-e560b3dc5a61,SETTLED,,Joe Widdrington,Hello Fresh,2024-10-23T12:30:41+11:00,2024-10-23T12:30:41+11:00,Payment,AUD,-69.33,-6933,,home,groceries,
eaaafc4b-2db4-4e46-8bb1-2dfd401eb6f2,SETTLED,"RUNDLE MALL FOODLAND, ADELAIDE",Foodland,,2024-10-23T02:25:00+11:00,2024-10-22T16:09:26+11:00,Purchase,AUD,-2.90,-290,5160,home,groceries,
eaaafc4b-2db4-4e46-8bb1-2dfd401eb6f2,SETTLED,"RUNDLE MALL FOODLAND, ADELAIDE",Foodland,,2024-10-23T02:25:00+11:00,2024-10-22T16:09:26+11:00,Purchase,AUD,-2.9,-290,5160.0,home,groceries,
cbf33178-f2c6-4bb7-baff-523d8a13dce6,SETTLED,"RUNDLE MALL FOODLAND, ADELAIDE",Foodland,,2024-10-23T02:25:00+11:00,2024-10-22T13:13:06+11:00,Purchase,AUD,-3.5,-350,5160.0,home,groceries,
cbf33178-f2c6-4bb7-baff-523d8a13dce6,SETTLED,"RUNDLE MALL FOODLAND, ADELAIDE",Foodland,,2024-10-23T02:25:00+11:00,2024-10-22T13:13:06+11:00,Purchase,AUD,-3.50,-350,5160,home,groceries,
41b3b86e-b713-4420-8309-99f2dfe70921,SETTLED,Regenco Pty Ltd,Regenco Pty Ltd,Expense Claims,2024-10-22T00:11:04+11:00,2024-10-22T00:11:04+11:00,Direct Credit,AUD,222.10,22210,,personal,education-and-student-loans,
41b3b86e-b713-4420-8309-99f2dfe70921,SETTLED,Regenco Pty Ltd,Regenco Pty Ltd,Expense Claims,2024-10-22T00:11:04+11:00,2024-10-22T00:11:04+11:00,Direct Credit,AUD,222.1,22210,,personal,education-and-student-loans,
0d8de21b-1158-49d6-8b81-6afafec24e43,SETTLED,"RAA, MILE END",RAA,,2024-10-22T03:11:12+11:00,2024-10-21T07:01:36+11:00,Purchase,AUD,-8.58,-858,4520,personal,life-admin,
0d8de21b-1158-49d6-8b81-6afafec24e43,SETTLED,"RAA, MILE END",RAA,,2024-10-22T03:11:12+11:00,2024-10-21T07:01:36+11:00,Purchase,AUD,-8.58,-858,4520.0,personal,life-admin,
3a5fec22-3f59-4203-b373-077b1151647c,SETTLED,"RAA, MILE END",RAA,,2024-10-22T03:11:12+11:00,2024-10-21T06:07:01+11:00,Purchase,AUD,-40.08,-4008,4520.0,personal,life-admin,
3a5fec22-3f59-4203-b373-077b1151647c,SETTLED,"RAA, MILE END",RAA,,2024-10-22T03:11:12+11:00,2024-10-21T06:07:01+11:00,Purchase,AUD,-40.08,-4008,4520,personal,life-admin,
c784aff8-1687-47a7-82a1-002b546795b2,SETTLED,"SQ *BOTTEGA GELATERIA, Glenelg",Bottega Gelateria,,2024-10-21T02:45:39+11:00,2024-10-20T20:46:23+11:00,Purchase,AUD,-6.99,-699,5160,home,groceries,
c784aff8-1687-47a7-82a1-002b546795b2,SETTLED,"SQ *BOTTEGA GELATERIA, Glenelg",Bottega Gelateria,,2024-10-21T02:45:39+11:00,2024-10-20T20:46:23+11:00,Purchase,AUD,-6.99,-699,5160.0,home,groceries,
c10905a7-2ebb-43d2-957d-35242f6f7e7c,SETTLED,"OTR STEPNEY, STEPNEY",OTR,,2024-10-22T03:11:12+11:00,2024-10-20T15:01:54+11:00,Purchase,AUD,-87.70,-8770,5160,transport,fuel,
c10905a7-2ebb-43d2-957d-35242f6f7e7c,SETTLED,"OTR STEPNEY, STEPNEY",OTR,,2024-10-22T03:11:12+11:00,2024-10-20T15:01:54+11:00,Purchase,AUD,-87.7,-8770,5160.0,transport,fuel,
60870b7e-833a-41a2-9851-c2870a4e7aac,SETTLED,,Transfer from Savings,,2024-10-20T14:58:11+11:00,2024-10-20T14:58:11+11:00,Transfer,AUD,200.00,20000,,,,
60870b7e-833a-41a2-9851-c2870a4e7aac,SETTLED,,Transfer from Savings,,2024-10-20T14:58:11+11:00,2024-10-20T14:58:11+11:00,Transfer,AUD,200.0,20000,,,,
e9904400-871b-49bb-a887-0cac7ca556ed,SETTLED,,Transfer to Spending,,2024-10-20T14:58:10+11:00,2024-10-20T14:58:10+11:00,Transfer,AUD,-200.00,-20000,,,,
e9904400-871b-49bb-a887-0cac7ca556ed,SETTLED,,Transfer to Spending,,2024-10-20T14:58:10+11:00,2024-10-20T14:58:10+11:00,Transfer,AUD,-200.0,-20000,,,,
3dcd21f9-f6ed-4734-9e44-14ef10eee187,SETTLED,"COLES 0448COLES 0448,ST PETERS",Coles,,2024-10-21T02:45:39+11:00,2024-10-20T14:54:10+11:00,Purchase,AUD,-17.30,-1730,5160,home,groceries,
3dcd21f9-f6ed-4734-9e44-14ef10eee187,SETTLED,"COLES 0448COLES 0448,ST PETERS",Coles,,2024-10-21T02:45:39+11:00,2024-10-20T14:54:10+11:00,Purchase,AUD,-17.3,-1730,5160.0,home,groceries,
dc16d2dd-ea08-4682-967a-0d8eb0308840,SETTLED,"FIX COFFEE TRUST, COLLEGE PARK",FIX. Specialty Coffee,,2024-10-23T02:24:59+11:00,2024-10-20T12:34:25+11:00,Purchase,AUD,-16.5,-1650,5160.0,good-life,restaurants-and-cafes,
dc16d2dd-ea08-4682-967a-0d8eb0308840,SETTLED,"FIX COFFEE TRUST, COLLEGE PARK",FIX. Specialty Coffee,,2024-10-23T02:24:59+11:00,2024-10-20T12:34:25+11:00,Purchase,AUD,-16.50,-1650,5160,good-life,restaurants-and-cafes,
36711ceb-e5c0-4f93-ba20-6786bc45e4b8,SETTLED,,Joe Widdrington,Wine,2024-10-18T20:41:13+11:00,2024-10-18T20:41:13+11:00,Payment,AUD,-11.0,-1100,,good-life,booze,
36711ceb-e5c0-4f93-ba20-6786bc45e4b8,SETTLED,,Joe Widdrington,Wine,2024-10-18T20:41:13+11:00,2024-10-18T20:41:13+11:00,Payment,AUD,-11.00,-1100,,good-life,booze,
d6ef40e9-b0ff-4277-923a-e191d342c19e,SETTLED,"KFC AU Marden, Marden",KFC,,2024-10-19T03:34:29+11:00,2024-10-18T19:54:02+11:00,Purchase,AUD,-15.55,-1555,5160,good-life,takeaway,
d6ef40e9-b0ff-4277-923a-e191d342c19e,SETTLED,"KFC AU Marden, Marden",KFC,,2024-10-19T03:34:29+11:00,2024-10-18T19:54:02+11:00,Purchase,AUD,-15.55,-1555,5160.0,good-life,takeaway,
997f34d9-4274-4c38-8c0b-4e968c3c2c51,SETTLED,"299 RUNDLE STREET PT, ADELAIDE",The Stag Public House,,2024-10-23T02:24:59+11:00,2024-10-18T18:23:37+11:00,Purchase,AUD,-18.0,-1800,5160.0,good-life,pubs-and-bars,
997f34d9-4274-4c38-8c0b-4e968c3c2c51,SETTLED,"299 RUNDLE STREET PT, ADELAIDE",The Stag Public House,,2024-10-23T02:24:59+11:00,2024-10-18T18:23:37+11:00,Purchase,AUD,-18.00,-1800,5160,good-life,pubs-and-bars,
c7a57330-8a6f-4a5b-8123-f5c29d671cd9,SETTLED,,Transfer from Savings,,2024-10-18T18:22:03+11:00,2024-10-18T18:22:03+11:00,Transfer,AUD,100.0,10000,,,,
88497f66-a28d-491f-986a-38a4cff09913,SETTLED,,Transfer to Spending,,2024-10-18T18:22:03+11:00,2024-10-18T18:22:03+11:00,Transfer,AUD,-100.00,-10000,,,,
c7a57330-8a6f-4a5b-8123-f5c29d671cd9,SETTLED,,Transfer from Savings,,2024-10-18T18:22:03+11:00,2024-10-18T18:22:03+11:00,Transfer,AUD,100.00,10000,,,,
88497f66-a28d-491f-986a-38a4cff09913,SETTLED,,Transfer to Spending,,2024-10-18T18:22:03+11:00,2024-10-18T18:22:03+11:00,Transfer,AUD,-100.0,-10000,,,,
741fbd48-fcb9-4732-8c81-c9fb57e8c773,SETTLED,"299 RUNDLE STREET PT, ADELAIDE",The Stag Public House,,2024-10-23T02:25:00+11:00,2024-10-18T17:27:36+11:00,Purchase,AUD,-12.12,-1212,5160.0,good-life,pubs-and-bars,
741fbd48-fcb9-4732-8c81-c9fb57e8c773,SETTLED,"299 RUNDLE STREET PT, ADELAIDE",The Stag Public House,,2024-10-23T02:25:00+11:00,2024-10-18T17:27:36+11:00,Purchase,AUD,-12.12,-1212,5160,good-life,pubs-and-bars,
52711925-aae0-4eae-9199-c90f67057d7b,SETTLED,"J & LEV PTY LTD, ADELAIDE",Jarn Leva Vietnamese,,2024-10-19T03:34:28+11:00,2024-10-18T12:24:29+11:00,Purchase,AUD,-19.17,-1917,5160.0,good-life,restaurants-and-cafes,
52711925-aae0-4eae-9199-c90f67057d7b,SETTLED,"J & LEV PTY LTD, ADELAIDE",Jarn Leva Vietnamese,,2024-10-19T03:34:28+11:00,2024-10-18T12:24:29+11:00,Purchase,AUD,-19.17,-1917,5160,good-life,restaurants-and-cafes,
05c21ec4-17f2-4362-903c-264fa79174a7,SETTLED,,Joe Widdrington,Zambrero,2024-10-17T20:40:26+11:00,2024-10-17T20:40:26+11:00,Payment,AUD,-14.5,-1450,,good-life,takeaway,
05c21ec4-17f2-4362-903c-264fa79174a7,SETTLED,,Joe Widdrington,Zambrero,2024-10-17T20:40:26+11:00,2024-10-17T20:40:26+11:00,Payment,AUD,-14.50,-1450,,good-life,takeaway,
5ed49ae9-7184-47f6-9f57-1f6f14ba70f8,SETTLED,"COLES 4964COLES 4964, ADELAIDE",Coles,,2024-10-18T05:02:23+11:00,2024-10-17T12:14:52+11:00,Purchase,AUD,-12.8,-1280,5160.0,home,groceries,
5ed49ae9-7184-47f6-9f57-1f6f14ba70f8,SETTLED,"COLES 4964COLES 4964, ADELAIDE",Coles,,2024-10-18T05:02:23+11:00,2024-10-17T12:14:52+11:00,Purchase,AUD,-12.80,-1280,5160,home,groceries,
9c5ebaf5-3bb7-49ff-9771-cabc538a2c33,SETTLED,,Joe Widdrington,Rent,2024-10-17T10:30:18+11:00,2024-10-17T10:30:18+11:00,Payment,AUD,-323.00,-32300,,home,rent-and-mortgage,
9c5ebaf5-3bb7-49ff-9771-cabc538a2c33,SETTLED,,Joe Widdrington,Rent,2024-10-17T10:30:18+11:00,2024-10-17T10:30:18+11:00,Payment,AUD,-323.0,-32300,,home,rent-and-mortgage,
dc61009c-a3f7-47c1-8d0b-13d5b3e4aad0,SETTLED,,Joe Widdrington,Wine,2024-10-16T18:45:28+11:00,2024-10-16T18:45:28+11:00,Payment,AUD,-36.00,-3600,,good-life,booze,
dc61009c-a3f7-47c1-8d0b-13d5b3e4aad0,SETTLED,,Joe Widdrington,Wine,2024-10-16T18:45:28+11:00,2024-10-16T18:45:28+11:00,Payment,AUD,-36.0,-3600,,good-life,booze,
a0678dd1-ae78-49be-b863-44851c99bcea,SETTLED,,Transfer to Spending,,2024-10-16T18:44:49+11:00,2024-10-16T18:44:49+11:00,Transfer,AUD,-50.0,-5000,,,,
0a3d3c9c-4128-49c0-808e-626ae9397520,SETTLED,,Transfer from Savings,,2024-10-16T18:44:49+11:00,2024-10-16T18:44:49+11:00,Transfer,AUD,50.0,5000,,,,
a0678dd1-ae78-49be-b863-44851c99bcea,SETTLED,,Transfer to Spending,,2024-10-16T18:44:49+11:00,2024-10-16T18:44:49+11:00,Transfer,AUD,-50.00,-5000,,,,
0a3d3c9c-4128-49c0-808e-626ae9397520,SETTLED,,Transfer from Savings,,2024-10-16T18:44:49+11:00,2024-10-16T18:44:49+11:00,Transfer,AUD,50.00,5000,,,,
cc571a86-f9c8-4864-93c0-6dfaf110485e,SETTLED,,Joe Widdrington,Hello Fresh,2024-10-16T12:30:12+11:00,2024-10-16T12:30:12+11:00,Payment,AUD,-69.33,-6933,,home,groceries,
cc571a86-f9c8-4864-93c0-6dfaf110485e,SETTLED,,Joe Widdrington,Hello Fresh,2024-10-16T12:30:12+11:00,2024-10-16T12:30:12+11:00,Payment,AUD,-69.33,-6933,,home,groceries,
ddba36be-0d61-463f-b1ab-9970e6bc4156,SETTLED,"RUNDLE MALL FOODLAND, ADELAIDE",Foodland,,2024-10-17T03:29:39+11:00,2024-10-16T10:53:40+11:00,Purchase,AUD,-45.5,-4550,5160.0,home,groceries,
ddba36be-0d61-463f-b1ab-9970e6bc4156,SETTLED,"RUNDLE MALL FOODLAND, ADELAIDE",Foodland,,2024-10-17T03:29:39+11:00,2024-10-16T10:53:40+11:00,Purchase,AUD,-45.50,-4550,5160,home,groceries,
2af62c66-4435-4453-a029-d136713342e8,SETTLED,"Google One, Pyrmont",Google One,,2024-10-17T03:29:39+11:00,2024-10-15T20:18:26+11:00,Purchase,AUD,-124.99,-12499,5160,good-life,games-and-software,
2af62c66-4435-4453-a029-d136713342e8,SETTLED,"Google One, Pyrmont",Google One,,2024-10-17T03:29:39+11:00,2024-10-15T20:18:26+11:00,Purchase,AUD,-124.99,-12499,5160.0,good-life,games-and-software,
b29ca564-dcd6-4584-9166-4af5b3eefab9,SETTLED,,Transfer from Savings,,2024-10-14T15:42:45+11:00,2024-10-14T15:42:45+11:00,Transfer,AUD,200.0,20000,,,,
b29ca564-dcd6-4584-9166-4af5b3eefab9,SETTLED,,Transfer from Savings,,2024-10-14T15:42:45+11:00,2024-10-14T15:42:45+11:00,Transfer,AUD,200.00,20000,,,,
a73f5762-0441-4c5a-b017-dd4e9bc973d5,SETTLED,,Transfer to Spending,,2024-10-14T15:42:44+11:00,2024-10-14T15:42:44+11:00,Transfer,AUD,-200.00,-20000,,,,
a73f5762-0441-4c5a-b017-dd4e9bc973d5,SETTLED,,Transfer to Spending,,2024-10-14T15:42:44+11:00,2024-10-14T15:42:44+11:00,Transfer,AUD,-200.0,-20000,,,,
e7341fc8-dbed-4511-8c0d-08e9d545f935,SETTLED,"St John Ambulance A,0883066900",St John,,2024-10-15T02:28:43+11:00,2024-10-14T15:42:11+11:00,Purchase,AUD,-195.00,-19500,5160,personal,education-and-student-loans,
e7341fc8-dbed-4511-8c0d-08e9d545f935,SETTLED,"St John Ambulance A,0883066900",St John,,2024-10-15T02:28:43+11:00,2024-10-14T15:42:11+11:00,Purchase,AUD,-195.0,-19500,5160.0,personal,education-and-student-loans,
f01e6ac8-e6a9-49fd-a07c-49a069aaa2a3,SETTLED,,Transfer to Spending,,2024-10-14T13:35:29+11:00,2024-10-14T13:35:29+11:00,Transfer,AUD,-50.00,-5000,,,,
e969470f-a48c-45b9-af62-90f36477d97d,SETTLED,,Transfer from Savings,,2024-10-14T13:35:29+11:00,2024-10-14T13:35:29+11:00,Transfer,AUD,50.00,5000,,,,
e969470f-a48c-45b9-af62-90f36477d97d,SETTLED,,Transfer from Savings,,2024-10-14T13:35:29+11:00,2024-10-14T13:35:29+11:00,Transfer,AUD,50.0,5000,,,,
f01e6ac8-e6a9-49fd-a07c-49a069aaa2a3,SETTLED,,Transfer to Spending,,2024-10-14T13:35:29+11:00,2024-10-14T13:35:29+11:00,Transfer,AUD,-50.0,-5000,,,,
c45557b2-2c72-499d-b086-7a766e001619,SETTLED,,Transfer from Savings,,2024-10-14T13:35:18+11:00,2024-10-14T13:35:18+11:00,Transfer,AUD,289.73,28973,,,,
74877194-ed56-42de-88b2-afa08f8a3bba,SETTLED,,Transfer to Spending,,2024-10-14T13:35:18+11:00,2024-10-14T13:35:18+11:00,Transfer,AUD,-289.73,-28973,,,,
c45557b2-2c72-499d-b086-7a766e001619,SETTLED,,Transfer from Savings,,2024-10-14T13:35:18+11:00,2024-10-14T13:35:18+11:00,Transfer,AUD,289.73,28973,,,,
74877194-ed56-42de-88b2-afa08f8a3bba,SETTLED,,Transfer to Spending,,2024-10-14T13:35:18+11:00,2024-10-14T13:35:18+11:00,Transfer,AUD,-289.73,-28973,,,,
12e78eae-e9a4-44b7-b2be-1a340b8777de,SETTLED,"BUNNINGS 353000, KENT TOWN",Bunnings Warehouse,,2024-10-15T02:28:42+11:00,2024-10-13T15:42:38+11:00,Purchase,AUD,-5.33,-533,5160.0,home,home-maintenance-and-improvements,
12e78eae-e9a4-44b7-b2be-1a340b8777de,SETTLED,"BUNNINGS 353000, KENT TOWN",Bunnings Warehouse,,2024-10-15T02:28:42+11:00,2024-10-13T15:42:38+11:00,Purchase,AUD,-5.33,-533,5160,home,home-maintenance-and-improvements,
81752224-6865-4ed4-94f5-7ac37001890f,SETTLED,"BUNNINGS 353000, KENT TOWN",Bunnings Warehouse,,2024-10-15T02:28:43+11:00,2024-10-13T14:52:03+11:00,Purchase,AUD,-21.98,-2198,5160,home,home-maintenance-and-improvements,
81752224-6865-4ed4-94f5-7ac37001890f,SETTLED,"BUNNINGS 353000, KENT TOWN",Bunnings Warehouse,,2024-10-15T02:28:43+11:00,2024-10-13T14:52:03+11:00,Purchase,AUD,-21.98,-2198,5160.0,home,home-maintenance-and-improvements,
f8431798-73a2-4ac9-8406-1e5c90a82b48,SETTLED,"SQ *FULLARTON SCOUTS,Kent Town","SQ *FULLARTON SCOUTS,Kent Town",,2024-10-14T04:06:06+11:00,2024-10-13T14:10:00+11:00,Purchase,AUD,-2.0,-200,5160.0,good-life,restaurants-and-cafes,
f8431798-73a2-4ac9-8406-1e5c90a82b48,SETTLED,"SQ *FULLARTON SCOUTS,Kent Town","SQ *FULLARTON SCOUTS,Kent Town",,2024-10-14T04:06:06+11:00,2024-10-13T14:10:00+11:00,Purchase,AUD,-2.00,-200,5160,good-life,restaurants-and-cafes,
051aeb86-9f8b-43c3-86b2-6b54f97068bb,SETTLED,"BUNNINGS 353000, KENT TOWN",Bunnings Warehouse,,2024-10-15T02:28:43+11:00,2024-10-13T14:09:07+11:00,Purchase,AUD,-40.77,-4077,5160,home,home-maintenance-and-improvements,
051aeb86-9f8b-43c3-86b2-6b54f97068bb,SETTLED,"BUNNINGS 353000, KENT TOWN",Bunnings Warehouse,,2024-10-15T02:28:43+11:00,2024-10-13T14:09:07+11:00,Purchase,AUD,-40.77,-4077,5160.0,home,home-maintenance-and-improvements,
520e9b37-dcb9-4504-93c5-c876caecc6c7,SETTLED,,Transfer to Spending,,2024-10-13T13:02:50+11:00,2024-10-13T13:02:50+11:00,Transfer,AUD,-100.00,-10000,,,,
2e3d90f8-d33a-4891-a493-c480dea3a846,SETTLED,,Transfer from Savings,,2024-10-13T13:02:50+11:00,2024-10-13T13:02:50+11:00,Transfer,AUD,100.00,10000,,,,
2e3d90f8-d33a-4891-a493-c480dea3a846,SETTLED,,Transfer from Savings,,2024-10-13T13:02:50+11:00,2024-10-13T13:02:50+11:00,Transfer,AUD,100.0,10000,,,,
520e9b37-dcb9-4504-93c5-c876caecc6c7,SETTLED,,Transfer to Spending,,2024-10-13T13:02:50+11:00,2024-10-13T13:02:50+11:00,Transfer,AUD,-100.0,-10000,,,,
0153b2b1-83fb-458b-80d1-44570890a311,SETTLED,"FIX COFFEE TRUST, COLLEGE PARK",FIX. Specialty Coffee,,2024-10-16T01:19:01+11:00,2024-10-13T12:49:51+11:00,Purchase,AUD,-7.0,-700,5160.0,good-life,restaurants-and-cafes,
0153b2b1-83fb-458b-80d1-44570890a311,SETTLED,"FIX COFFEE TRUST, COLLEGE PARK",FIX. Specialty Coffee,,2024-10-16T01:19:01+11:00,2024-10-13T12:49:51+11:00,Purchase,AUD,-7.00,-700,5160,good-life,restaurants-and-cafes,
fd90bb17-907b-4389-a676-b3f2455e1c53,SETTLED,,Joe Widdrington,Beers minus groceries,2024-10-12T17:19:32+11:00,2024-10-12T17:19:32+11:00,Payment,AUD,-20.00,-2000,,good-life,booze,
fd90bb17-907b-4389-a676-b3f2455e1c53,SETTLED,,Joe Widdrington,Beers minus groceries,2024-10-12T17:19:32+11:00,2024-10-12T17:19:32+11:00,Payment,AUD,-20.0,-2000,,good-life,booze,
0103bd37-152b-4c26-a468-db89e2f536ab,SETTLED,"WOOLWORTHS 5630, MITCHAM",Woolworths,,2024-10-13T03:20:25+11:00,2024-10-12T15:56:06+11:00,Purchase,AUD,-46.20,-4620,5160,home,groceries,
0103bd37-152b-4c26-a468-db89e2f536ab,SETTLED,"WOOLWORTHS 5630, MITCHAM",Woolworths,,2024-10-13T03:20:25+11:00,2024-10-12T15:56:06+11:00,Purchase,AUD,-46.2,-4620,5160.0,home,groceries,
5cd1211b-d33c-4c7d-8ed4-d5a22bb4ce44,SETTLED,"FIX COFFEE TRUST, COLLEGE PARK",FIX. Specialty Coffee,,2024-10-16T01:19:00+11:00,2024-10-12T11:32:19+11:00,Purchase,AUD,-6.5,-650,5160.0,good-life,restaurants-and-cafes,
5cd1211b-d33c-4c7d-8ed4-d5a22bb4ce44,SETTLED,"FIX COFFEE TRUST, COLLEGE PARK",FIX. Specialty Coffee,,2024-10-16T01:19:00+11:00,2024-10-12T11:32:19+11:00,Purchase,AUD,-6.50,-650,5160,good-life,restaurants-and-cafes,
59fe3816-c5a8-4456-83f9-2afc44f04d54,SETTLED,JOSEPH WIDDRINGTON,Joe Widdrington,Pizza,2024-10-11T23:44:29+11:00,2024-10-11T23:44:29+11:00,Osko Payment Received,AUD,35.0,3500,,good-life,takeaway,
59fe3816-c5a8-4456-83f9-2afc44f04d54,SETTLED,JOSEPH WIDDRINGTON,Joe Widdrington,Pizza,2024-10-11T23:44:29+11:00,2024-10-11T23:44:29+11:00,Osko Payment Received,AUD,35.00,3500,,good-life,takeaway,
